product,series_id,speed_rpm,event_index,time_s,thump_level_est_dba,event_energy_est_dba,raw_peak_est_dba,raw_low_band_dbfs,local_background_est_dba,exhaust_ratio_db,wav
富瑞初始,FR_INIT_260709_700,700,4,5.32,73.38995917132736,70.49376361716773,74.4525689694146,-42.76162483330657,67.81798680252597,18.904918609743817,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,5,6.46,69.31347689943121,55.11081550525648,70.89195190496984,-46.322241897751326,65.73112663440804,24.459851941360448,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,6,7.06,82.50407493514464,80.26256432850461,82.57806212703278,-34.63613167568838,64.854843381189,11.866882933471167,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,7,8.26,71.51940706048285,69.15675204190164,72.36712754338652,-44.84706625933465,64.854843381189,22.149612702911188,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,8,9.42,67.01791426791758,53.39366109018145,68.61548936409699,-48.59870443862419,63.49793048591885,25.06054873644897,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,9,10.0,80.13071522099924,78.11845700588552,80.23668520475259,-36.97750859796858,64.05779351517349,13.44129923718895,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,10,11.18,70.46010608704647,68.39634139635453,71.35550056769094,-45.85869323503022,64.05779351517349,23.341647378682175,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,11,12.26,64.96735507249947,52.32449356108327,67.12602466824265,-50.08816913447851,63.055323948925505,24.607497063600256,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,12,13.02,78.74313063796833,76.77978038185614,78.85281915525297,-38.3613746474682,62.82185887457557,15.559639174124332,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,13,14.14,71.18664625741619,69.0808725267378,71.77743387046779,-45.43675993225338,62.82185887457557,20.87449665017725,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,14,15.5,65.19101338306722,51.4138567780075,67.14345089333955,-50.07074290938163,62.731671895861396,26.44907280714559,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,15,16.06,76.01243095351954,74.39296329684828,76.19483306722414,-41.01936073549703,62.33640676057651,17.89206735835409,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,16,17.28,68.5352395047627,65.82887047446879,69.46927343799209,-47.74492036472908,62.33640676057651,24.371234714869246,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,17,18.62,65.67418331126272,51.292169457852665,67.27632137681982,-49.93787242590135,62.16900734526437,25.617668356020243,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,18,19.02,78.02055468649168,76.23311640936622,78.13398647012329,-39.08020733259787,62.246898520713984,13.59705141766203,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,19,20.14,67.8337926143272,66.70915410679184,68.89316813967162,-48.32102566304955,62.246898520713984,23.8168320488914,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,20,22.04,74.20844911469656,72.79327869598373,74.47604901476524,-42.73814478795593,62.2399524301494,17.254441293580346,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,21,23.16,69.51629591899187,68.93664532345774,70.26162910819778,-46.95256469452338,62.2399524301494,23.2456318712176,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,22,24.5,64.6093811392819,51.320375099913974,66.36594712823731,-50.84824667448387,61.586028305243474,26.25214557046763,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,23,25.08,74.15859670377984,73.09618691172142,74.3824003398053,-42.83179346291587,61.3918073284529,17.96530126499784,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,24,26.28,70.5145510625079,67.23192876286514,71.0159668047393,-46.19822699798186,61.3918073284529,21.673857365163673,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,25,26.84,65.13334142668384,51.2309861822487,66.72252333220612,-50.491670470515054,61.586028305243474,25.979038816080006,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,26,28.04,78.14198063606179,75.9381503038523,78.24273462313207,-38.9714591795891,61.847234321408976,15.548418851690627,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,27,29.2,70.44215399672765,67.50298194074496,71.00433979661659,-46.209854006104585,61.847234321408976,21.918113397380456,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,28,31.06,77.46165669276726,75.5106121535444,77.55821850701241,-39.65597529570875,60.980238112497815,14.686902033429384,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,29,32.28,66.43366660502993,63.27947350796166,67.52228163156074,-49.691912171160425,60.980238112497815,24.293183615631293,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,30,34.2,74.56418074652188,73.26530746413496,74.79295619954819,-42.42123760317298,61.89532172689134,17.846675063004028,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,31,35.32,70.47588704849014,68.99193658655328,71.03981828360716,-46.174375519114015,61.89532172689134,21.70603412987164,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,32,36.72,65.82443677070313,51.44476197537807,67.27005416283828,-49.94413963988289,61.78996737140584,25.761499812195144,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,33,37.24,75.72452577255426,73.9604349137705,75.88945677256432,-41.324737030156854,61.60243205950056,17.44663228452268,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,34,38.44,70.45117180919627,67.48239421911988,70.98331848157714,-46.230875321144026,61.60243205950056,20.448719257214048,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,35,39.88,83.76133618182243,82.54668057678161,83.81820272879943,-33.39599107392173,64.96052594804692,7.799040009426111,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,36,41.06,69.60941219845154,66.07788252625525,71.10516402460442,-46.109029778116756,65.74948387448838,22.484366499779515,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,37,42.62,83.93035765111279,82.89446324381564,83.99927064832342,-33.21492315439775,65.97002798857562,9.204596626201695,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,38,43.7,71.12359736392746,66.55106454617919,72.37275104949148,-44.841442753229686,66.3514500192037,18.80760067277944,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,39,44.38,58.350156425553735,51.78776815504888,66.99019341086432,-50.22400039185685,66.3514500192037,26.742297080639936,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,40,45.36,83.26861327130823,81.45233866854551,83.34134535003591,-33.87284845268526,65.54444695146273,9.52872491186109,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,41,46.54,70.78125882642613,66.87503480805348,71.95985938662889,-45.25433441609227,65.71970141925456,21.010751463241057,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,42,47.66,63.95664045303603,51.97987204693584,66.91345723326125,-50.30073656945991,63.849007236284095,25.563043511781387,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,43,48.2,80.53805948424781,79.798287168398,80.62849374071612,-36.58570006200505,63.76884168574921,12.249960665356106,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,44,49.38,69.06477202746288,65.63678265243831,70.25259385397504,-46.96159994874613,64.04188093275806,22.957535708790623,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,45,50.76,66.07219202021791,51.46665704181872,67.54477859336836,-49.669415209352806,62.1322355833642,24.839881967908312,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,46,51.14,78.49740772237708,76.38539415151298,78.59655940333582,-38.61763439938536,62.1322355833642,14.212136846302432,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,47,52.32,70.70748739080183,67.34010192290691,71.27515043767099,-45.93904336505018,62.15747321725155,21.029349979005854,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,48,53.7,65.53131161438877,51.026450348365145,67.3202061264073,-49.89398767631387,62.60442229297076,24.913047510267113,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,49,54.16,78.16779490563334,76.27973973986718,78.28698435213852,-38.927209450582644,62.6120608399913,14.98016554071043,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,50,55.28,69.53519107542553,68.33214100291613,70.33816960657762,-46.87602419614355,62.6120608399913,21.035694299938356,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,51,56.64,66.23759737395702,51.760367761181996,67.63615164411084,-49.57804215861033,62.034574069253196,25.581840858643453,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
富瑞初始,FR_INIT_260709_700,700,52,57.2,76.07967199838515,74.17802109348818,76.07967199838515,-41.13452180433602,-282.7858061972788,18.358305719282008,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_700rpm_700.wav
东德基准,DD_BASE_260707_800,800,1,0.78,70.63181067543935,54.90148323358052,70.63181067543935,-46.582383127281815,-282.7858061972788,21.866588097967462,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,2,1.08,79.97469050608103,76.98218026072419,80.07008584759916,-37.14410795512202,63.439904043757934,13.529839021367081,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,3,2.08,74.49616059704249,70.97862219738269,74.96538834998555,-42.248805452735624,65.06888044382795,17.87877145208185,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,4,3.26,70.3187964350746,55.024154583231784,71.45796724308133,-45.75622655963984,65.08887043554225,21.926324358660768,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,5,3.62,76.21617874018604,73.21146146366348,76.5374642764649,-40.676729526256274,65.06888044382795,16.280600463562987,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,6,4.62,74.2348886711223,71.6817058758437,74.74950024218123,-42.46469356053994,65.23168727693411,21.1767603737598,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,7,5.96,82.92789188637698,81.5589254428942,83.01678834081113,-34.197405461910044,66.08341721668337,9.090476871664851,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,8,6.94,73.85215609475281,70.1670639670243,74.66441344964234,-42.54978035307883,66.98370616596134,17.757868229091233,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,9,8.28,83.16295217978694,81.53895564445526,83.23709037587753,-33.977103426843634,65.52265104535522,9.354406933267029,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,10,9.26,74.99660115931748,70.51373978701767,75.50852341369495,-41.705670389026224,65.96927325254131,16.64638626290471,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,11,10.7,81.15017821808266,77.63266538956438,81.26405349208801,-35.95014031063315,65.39369150343333,11.147247943666201,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,12,11.8,74.56780679499622,70.22003915769213,75.1552221648779,-42.05897163784327,66.1764344312303,17.77724714540822,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,13,12.9,80.04474130564014,77.32695920846213,80.23033406603196,-36.98385973668922,66.44563534599845,13.211284823606189,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,14,13.24,79.48339171402341,73.88889234994338,79.70370645640185,-37.51048734631932,66.64660723621455,12.737849839018917,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,15,14.24,73.7314679560285,70.41437018398912,74.53560109275807,-42.6785927099631,66.8151730657146,19.1275254661854,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,16,15.4,68.62986022467695,54.89032387700102,70.3826450650321,-46.831548737689076,65.59513124174751,22.751874155829622,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,17,15.76,76.49590711428591,72.2877539724123,76.82436523875063,-40.38982856397054,65.44812815845839,16.012133324423566,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,18,16.78,73.5760298495459,70.93613197032454,74.21756835887082,-42.99662544385035,65.59513124174751,19.389883885243584,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,19,18.02,85.84165282388952,84.43175002800704,85.88612306452654,-31.328070738194622,65.96675859957273,7.139924907864668,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,20,19.08,74.64513815987198,70.28317307446459,75.34079041509646,-41.873403387624705,67.04368505096264,16.418039470970754,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,21,20.42,85.4802152616722,81.76095851583631,85.5278511986227,-31.686342604098474,65.9055590055834,6.100962634466676,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,22,21.42,75.14000133066529,70.74352578787727,75.72166208547856,-41.492531717242606,66.70293170141473,16.563873220131,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,23,22.56,68.97639295390543,55.57266262720929,70.43837604314116,-46.77581775958001,64.99945193345485,21.987791805041645,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,24,22.88,77.53706683421404,75.88307276614935,77.7726743757928,-39.441519426928366,64.99945193345485,15.098293829273238,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,25,23.86,74.1689669119539,70.29257836782969,74.73975878513708,-42.474435017584085,65.64442288815054,19.929999012277076,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,26,24.6,70.67047984963203,67.50909687431144,71.61852828486536,-45.59566551785581,64.54358593124036,21.144357573634107,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,27,25.4,75.62936509347145,72.96390609334605,75.97178974273746,-41.242404059983706,64.7695093961057,21.336810574625705,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,28,26.4,74.18561288596612,70.85816903927747,74.66734189385967,-42.5468519088615,64.87888847047657,20.215665891306646,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,29,27.72,84.98648714215918,81.92661165469059,85.0457958462298,-32.168397956491376,66.36951647413579,7.175313636005214,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,30,28.72,74.76230538831226,70.60622592976742,75.4417548009582,-41.77243900176297,67.05018648686394,17.792756900902656,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,31,29.62,67.03344003030426,54.55066276540826,69.47680265467498,-47.737391148046186,65.81428417190479,22.765353995559526,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,32,30.06,82.49062823429311,80.8015136357188,82.57271851135172,-34.64147529136945,65.29681212683707,8.858329169595901,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,33,31.04,76.24221965372955,71.81115302042488,76.62212379017289,-40.59207001254828,65.85245343277967,16.05300948846976,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,34,32.2,67.88774468129441,55.57274931419674,69.67540285303778,-47.53879094968339,64.95719235309772,22.746486509700492,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,35,32.58,77.92926117392781,73.54980219795694,78.1474708943831,-39.066722908338065,65.04972066879911,14.144124595837177,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,36,33.6,73.52580462738291,70.63492596118385,74.18235864992157,-43.0318351527996,65.65307806842053,20.169333823874336,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,37,35.0,82.24741885462429,77.68098548242804,82.3342040960895,-34.879989706631676,65.29749938335442,10.70270649445711,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,38,36.02,74.80092017649368,70.41210876997908,75.29183854839606,-41.92235525432511,65.58094104302023,16.98980066339667,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,39,37.16,68.52164623138492,55.316302053005984,70.2694141000657,-46.94477970265547,65.47179214888283,24.01896721914679,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,40,37.56,74.53619372796553,71.63728383013137,75.04977053605404,-42.16442326666713,65.52372331404298,20.034387306180296,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,41,38.56,74.47698740309164,71.99731865723396,75.01378245134272,-42.20041135137845,65.66839100287152,18.44380164867728,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,42,39.42,68.49974983156042,55.266736271329876,70.62232840505372,-46.59186539766745,66.49497274836226,21.90903136864877,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,43,39.8,87.15884768563322,85.1345853435776,87.19771838003179,-30.01647542268938,66.69667740661238,5.937455332978722,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,44,40.84,75.20740141884448,70.56001746147281,76.07068838915269,-41.14350541356848,68.62990144363265,18.3686086216893,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,45,42.2,85.2268229311935,80.99979788413646,85.27189688394463,-31.942296918776528,65.41079273759155,9.559545536414763,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,46,43.2,73.78559868653288,70.40927287710352,74.43227609358595,-42.781917709135215,65.84198259339342,19.17032534309981,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,47,44.32,67.17503768156875,54.773623917212724,69.61311352369759,-47.60108027902358,65.94358497939265,22.71167882117274,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,48,44.64,80.9250562034897,76.53135340922776,81.09222456675556,-36.121969235965615,66.8626062819016,12.169760817212357,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,49,45.24,69.49714052932487,56.680261933661214,71.9321312370756,-45.282062565645575,68.25850274237189,20.40230533051706,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,50,45.66,70.22040993774299,65.71531370320783,72.5041154651627,-44.71007833755848,68.6207420645774,18.75894570121453,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
