series_id,date,condition,short_label,speed_rpm,run,event_index,time_s,thump_level_est_dba,event_energy_est_dba,raw_peak_est_dba,background_est_dba,exhaust_ratio_db,wav,normalized_thump_peak_db,normalized_event_energy_db
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,17,19.02,85.92048387680893,85.1950194776613,86.17857151557725,73.78999566327892,1.921140915318066,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,75.98385900459267,75.25839460544505
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,18,20.56,88.88194410815098,84.4959415146436,89.03845394798958,74.52800739343058,-0.768739999277372,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,78.94531923593472,74.55931664242735
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,19,21.44,87.47313156766026,85.16190508629197,87.65524140710292,73.78999566327892,1.4745159420915819,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,77.536506695444,75.22528021407571
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,20,23.0,87.92872623490219,84.75468354137799,88.13369032177297,74.77054592963314,-0.4436151255017897,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,77.99210136268593,74.81805866916173
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,21,23.9,85.51789602932577,84.39296132928902,85.86895348115368,74.77054592963314,1.5662908486864424,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,75.58127115710951,74.45633645707277
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,22,24.84,82.20180594558951,66.03029255442672,82.60011467329318,72.02683742027214,5.851148518053876,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,72.26518107337326,56.093667682210466
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,23,25.24,88.6635959376755,85.68986435904358,88.92171378971045,76.53363136147252,-0.14031818393501183,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,78.72697106545924,75.75323948682733
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,24,26.14,84.29643843625712,83.62410998149352,84.79495164769257,75.14700267348803,3.7151260467545804,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,74.35981356404086,73.68748510927726
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,25,27.36,92.81323436858496,89.31431289429074,92.88429060846315,74.98699003557448,-2.641244894585977,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,82.8766094963687,79.37768802207448
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,26,28.36,89.02741672767874,87.0030266264467,89.25046740275597,76.2456116838057,-0.16599473871037418,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,79.09079185546248,77.06640175423044
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,27,29.66,89.9877007447898,85.45888624035473,90.16740534420498,76.2456116838057,-0.6549070500693723,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,80.05107587257355,75.52226136813847
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,28,30.58,85.04727119285107,83.85789369588088,85.6191687113515,76.53169641977131,2.834384276081437,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,75.11064632063481,73.92126882366462
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,29,31.92,88.43986203088777,85.45519660176234,88.66633744040851,75.7259592401453,0.6810504649308733,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,78.50323715867151,75.51857172954608
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,30,32.92,87.75731634040412,85.10241216709053,88.01703330798252,75.65498207675188,0.09788090585216835,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,77.82069146818786,75.16578729487428
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,31,34.36,86.10981001719834,83.38129968497367,86.46977798897731,75.47583260412873,1.3932252814783297,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,76.17318514498209,73.44467481275741
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,32,35.24,86.31855670928556,84.71805718114712,86.66228261079249,75.47583260412873,1.280891376813603,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,76.3819318370693,74.78143230893086
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,33,36.78,90.63078529060166,87.05804361950229,90.84394153762759,77.64693685763513,-1.1894793060655147,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,80.69416041838541,77.12141874728603
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,34,37.7,84.50725684410872,83.02481194820571,84.94415988000414,74.75354708309305,2.8784087526199578,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,74.57063197189247,73.08818707598945
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,35,39.22,84.9858785884011,82.47709868472334,85.28524384321915,73.52059182295538,2.2675802408561125,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,75.04925371618485,72.54047381250709
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,36,40.1,86.41554978300005,84.73581044013139,86.63300527184344,73.52059182295538,1.6490855644734381,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,76.47892491078379,74.79918556791513
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,37,41.34,92.513996547486,88.71947481754086,92.58415058182933,74.63180418004484,-2.401550803203577,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,82.57737167526975,78.7828499453246
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,38,42.26,81.92366576067816,81.77861294663805,83.06933311782713,76.7218272005066,3.1693007557568897,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,71.9870408884619,71.84198807442179
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,39,43.16,80.18414128232777,66.00242568923542,80.80964752166894,72.08512087179804,7.397088995043827,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,70.24751641011152,56.065800817019166
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,40,43.58,87.97902447133872,84.81540674810786,88.1632362517262,74.34678680964917,0.1392486770707997,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,78.04239959912246,74.8787818758916
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,41,45.48,82.02449499861856,66.30254901149596,82.38103041277655,71.34716584466948,5.7550968909705915,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,72.08787012640231,56.3659241392797
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,42,45.8,91.47906493982927,87.69221190674307,91.59482352351188,75.79476172446954,-1.3900922451884163,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,81.54244006761301,77.75558703452681
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,43,46.7,85.14499352006197,83.89177211057154,85.88508897197397,77.83532930252457,2.7664900309540386,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,75.20836864784572,73.95514723835528
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,44,48.12,90.19864045446441,85.48314362012647,90.36765104028373,76.18471575338529,-2.096636167171372,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,80.26201558224815,75.54651874791021
FR_0716_CYL_900,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,900,900rpm,45,49.02,87.42839111950661,84.79376078575967,87.49434942291731,69.27626365854441,0.35927826835581556,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_900.wav,77.49176624729036,74.85713591354342
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,1,0.6,87.58099888214059,86.16076384431993,87.58099888214059,-282.7858061972788,-0.1553485683174216,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.89265911186347,74.4724240740428
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,2,1.84,90.24919225485182,86.18640488228783,90.59414085561338,79.42250885655679,-1.8168423528434587,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.5608524845747,74.4980651120107
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,3,2.62,86.88944482465709,84.54107774500775,87.49225509656877,78.61829903692546,-0.5819963352367523,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.20110505437997,72.85273797473063
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,4,3.96,89.77233449223111,86.79458258009785,90.00759127935297,77.22807236885672,-2.3280090943138916,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.08399472195399,75.10624280982073
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,5,5.66,83.15750825008851,67.58122324433317,83.83628667120908,75.4407541104226,4.5841872604621585,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,71.46916847981139,55.89288347405605
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,6,6.1,90.12944327196196,85.82691148784711,90.42535467465831,78.61201292828542,-2.195379991123314,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.44110350168484,74.13857171756999
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,7,6.88,85.22348797425244,85.59012315600415,85.89783815470962,77.47603675725385,0.7844836398432875,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,73.53514820397531,73.90178338572703
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,8,8.32,87.99773252657383,85.09741713750216,88.33920022495212,77.12523815211225,-0.8682340308771579,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.3093927562967,73.40907736722504
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,9,9.08,89.8868503425805,86.74375495045756,90.09731141865544,76.8463805851623,-0.712146421417053,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.19851057230338,75.05541518018043
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,10,10.44,88.46554773359048,85.01691804780391,88.83197415505953,77.91207375197685,-0.984225297687118,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.77720796331336,73.32857827752679
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,11,11.22,87.01420317646202,85.98488448038152,87.36871858788746,76.31117469552402,1.4838264205363636,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.3258634061849,74.2965447101044
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,12,12.68,87.2960878774333,83.20148327252988,87.65032253944702,76.58947646635065,-0.7746446637507383,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.60774810715617,71.51314350225276
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,13,13.44,87.98248266919612,86.78381976664348,88.24702647080176,75.96255876700178,-0.09567383285632403,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.29414289891899,75.09547999636635
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,14,14.9,88.09413040812105,85.13082712625133,88.36536576665807,76.18607381634922,-0.7892121647571635,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.40579063784392,73.44248735597421
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,15,15.84,93.31205283718651,92.14792651793468,93.39542311084989,76.18607381634922,0.8511059370057694,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,81.62371306690939,80.45958674765755
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,16,16.88,89.58292277408027,87.08861055763276,89.8633945789344,77.82496234429469,0.047199425334749634,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,77.89458300380315,75.40027078735564
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,17,18.04,87.5375931199622,84.8040393749126,87.87082744056931,76.55492973416796,-1.9797940283345952,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.84925334968507,73.11569960463548
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,18,20.18,88.23183008256585,85.19319487619391,88.43293805404858,74.989221830595,-2.323671571142075,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.54349031228872,73.50485510591679
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,19,22.4,87.21305116186264,84.9208291358265,87.53246256336826,76.03939667477276,-0.5893799780461961,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,75.52471139158551,73.23248936554937
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,20,24.06,81.63104612368048,67.21190690157698,82.4908170525434,75.03400574422864,4.4368688172919875,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,69.94270635340335,55.523567131299856
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,21,24.64,87.858006414496,84.30986613589138,88.26067361027928,77.73251488683889,-0.7422537713373139,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.16966664421888,72.62152636561426
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,22,25.4,88.63179908697269,85.87863898867818,88.96378488694685,77.63220131286005,-0.3851704587273268,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.94345931669557,74.19029921840105
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,23,26.76,89.28650992676592,86.92753988225462,89.6063803745308,78.11932481704662,-1.3993752857445116,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,77.59817015648879,75.2392001119775
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,24,27.68,91.11075522548214,91.01431171859929,91.32354862762287,78.11932481704662,1.5250463196261599,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,79.42241545520501,79.32597194832216
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,25,28.74,90.29558313783106,87.53090321266562,90.55807086585702,78.24073493903742,-0.5417254886427827,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.60724336755393,75.8425634423885
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,26,29.9,88.15687300922951,85.32839967281049,88.35549820703017,74.85906442191691,-3.279573829139075,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.46853323895239,73.64005990253337
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,27,31.94,91.43549281560698,88.10874957622403,91.57867540376262,76.68833977027712,-1.666042868824551,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,79.74715304532985,76.4204098059469
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,28,32.7,89.26347086685533,86.79397186817239,89.56816003636547,77.87743314600328,-1.4265751828288735,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,77.5751310965782,75.10563209789527
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,29,33.96,89.46400138345382,86.10674385507392,89.66112621741156,76.13250689588241,-2.5334217247725874,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,77.7756616131767,74.41840408479679
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,30,35.74,81.44270184008974,66.40380757730789,82.24564590596785,74.51936743034517,4.452928367842759,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,69.75436206981261,54.71546780703076
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,31,36.1,88.58666699881431,86.30706112364878,88.95386065900057,78.04266596577885,-1.5299663681670346,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.89832722853718,74.61872135337165
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,32,36.88,83.6895700170409,83.55932045425193,84.82105580051389,78.42623682085663,0.6830047574407558,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,72.00123024676377,71.8709806839748
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,33,38.2,89.59987548330636,85.8637651751369,89.88979501056473,77.99057319882692,-1.9772769462879012,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,77.91153571302924,74.17542540485978
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,34,39.0,86.1419273293555,84.54608997507026,86.6715597477496,77.27133693990812,-0.12273167932485762,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,74.45358755907837,72.85775020479313
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,35,39.82,81.9578228052961,66.94147073957588,82.81881600254484,75.36758336255406,2.7771731346331308,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,70.26948303501898,55.25313096929875
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,36,40.44,88.29538182236041,85.0927635370141,88.67319615348042,77.88059956027158,-1.6215800393413282,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.60704205208329,73.40442376673697
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,37,41.2,90.28776929000074,87.6003208997524,90.46867908915195,76.57531598599763,-1.194005099686919,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.59942951972361,75.91198112947528
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,38,42.38,92.33969413837744,90.17889087235264,92.48099914278318,77.53427052170633,-0.22745351891278176,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,80.65135436810031,78.49055110207551
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,39,43.26,86.46024852937411,85.52741913467347,86.95803112547583,77.30407083716838,0.5430608700578539,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,74.77190875909699,73.83907936439634
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,40,44.4,90.40197569342794,86.7078637302506,90.57260817089146,76.43034511688572,-2.0296980669508926,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,78.71363592315082,75.01952395997347
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,41,45.3,88.5537365942173,86.70799549168254,88.74573152393441,75.10514219693749,-0.9464684228907743,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.86539682394017,75.01965572140541
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,42,46.4,82.60260422915569,76.3534737842312,83.42665463454964,75.80283710273835,1.9116373475112525,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,70.91426445887856,64.66513401395407
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,43,47.66,88.33448786962823,85.01370525823816,88.48253139661902,73.73477102281036,-1.0575818518596023,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,76.64614809935111,73.32536548796104
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,44,49.74,80.7590496315228,79.0338999634875,81.26581593394033,71.68513055846887,1.0494403699693464,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,69.07070986124567,67.34556019321037
FR_0716_CYL_1000,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1000,1000rpm,45,51.1,83.22528530144625,80.19264595377847,83.22528530144625,-282.7858061972788,-0.9597891882236311,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1000.wav,71.53694553116912,68.50430618350134
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,1,0.78,89.28849659186001,84.16634342990409,89.28849659186001,-282.7858061972788,-2.9583304424959316,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.21045498485542,73.0883018228995
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,2,1.6,87.24141300701991,85.9647412366236,87.48323555129618,74.82001005886431,-0.19248721696699533,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.16337140001532,74.886699629619
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,3,2.64,87.64584882111654,82.91305699904461,87.9852754711946,76.74628369744835,-1.6648143801364235,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.56780721411195,71.83501539204002
